,data_origin,text,sdg,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,data_ml,original,ratio_0.25,ratio_0.50,ratio_0.75,ratio_0.90
98,paper abstract,"Delivering SDG7 by providing secure access to modern electricity for over 1 billion people globally demands innovation in technology, policy and delivery models. Microgrids, defined as energy generation and supply systems with maximum capacity of 100kW having capabilities of managing local energy supply, are proving a viable solution for remote rural areas in the global South with no prospect of main grid connection. While steady technological progress in the microgrid sector is being observed, effective planning methodologies and delivery models are key to sustainable microgrid implementation. Social enterprise is a collective term for a range of organisations that trade for a social purpose, and offer a niche innovative energy access delivery model that is neither public nor private sector. This paper proposes an evidence-based analysis methodology for assessing the feasibility of a social enterprise delivery model for the deployment of solar microgrids in a developing country. Steps of the methodology include conducting a site-specific feasibility study; assessing the market potential; and business scale-up scenario modelling. Conclusions and recommendations are given on the opportunity for this novel technical and business solution to address energy poverty and achieve SGD7.",7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
99,paper abstract,"This report presents the results of the research and analytical work initiated by ESCAP, in collaboration withthe United Nations Environment Programme , and under the grant support from the Energy Foundation China.",7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
100,paper abstract,"SDG 8 calls for promoting ‘sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all’. Even as it highlights the importance of labour rights for all, it also makes visible some significant tensions. We note, for example, that despite many critiques of narrow economic measures of growth, the focus here remains on GDP and per capita growth. This is problematic, we argue, because the GDP productive boundary excludes much of social reproductive work. This puts SDG8 in tension with SDG 5 which calls for the recognition of the value of unpaid care and domestic work. There has been a significant increase in the rate of working women in the formal and informal sector. However, there has not been a subsequent gender shift in the doing of social reproductive work. In this paper we argue SDG 8’s focus on decent work and economic growth is inadequate; that productive employment and decent work for all men and women by 2030 needs to take into account the value and costs of social reproduction. We trace key historical debates on work to argue that both gender and labour rights have to underpin SDG 8 if its promise of inclusive, sustainable and decent work is to be realized.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,0.0,0
101,paper abstract,"Sustainable development goal 7 . Although this study recommends an enabling policy integrating productive services and income generation, forwarding clear and specific policy direction on system integration and effectiveness requires further studies.",7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
102,paper abstract,"The purpose of this study was to assess private employers’ awareness on Sustainable Development Goal 8 . The goal that promotes sustainable and inclusive economic growth, full and productive employment and decent work for all. This goal confirms the relationship that exists between decent work and well-being improvement. Specifically, the study focused on the assessment of private employers’ awareness on the SDG 8 and its implications for well-being improvement in Dodoma Capital City, Tanzania. The study adopted a cross-sectional research design. Purposive and random sampling techniques were employed to select the representative sample. Data collection methods comprised of surveys, key informants’ interviews, and documentary review with the private employers’ influenced by Autonomy and Decision Making Theory. A total of 100 individual private employers and employees were directly administered with questionnaires. Descriptive and inferential statistics, such as Chi-squire was used to test for significance of data and regression analysis employed to assess the impact of private employers’ awareness of SDG 8 on well-being improvement. Generally, the findings show that overall, 53.3% of the employers are not aware of the labour right due to lack of enough knowledge on the SDG 8. This is correlated with the employers’ unawareness of the SDG 8 which has influence on the protection of labour rights. The regression estimates on the impact of employers’ awareness of SDG 8 on well-being improvement indicates that the knowledge awareness and work experience among the employers were statistically significant. This demonstrate that the wellbeing improvement are mostly contributed by factors such as employers and employee’s knowledge and awareness of SDG 8 and work experience. The study concludes that despite many progresses in the private sector, not all the workforce is enjoying decent work. In terms of policy, the study recommends an integrated approach that addresses the goals of well-being improvement, which requires employees’ knowledge awareness and inclusiveness in order to achieve SDG 8. That is the policy priorities for achieving many of the other SDGs depends on progress under the SDG 8.Finally, mobilizing the policy priorities, supporting knowledge access and skill building for SDG 8-related interventions is therefore, crucial for well-being improvement. The success of the SDG 8 depends largely on the initiatives of the public and private sectors.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,0
103,paper abstract,"International collaborations are indispensable in global health research, and have great potential to be harnessed in a beneficial and fruitful way. However, to date, such collaborations have all too often been characterised by iniquitous and exploitative dynamics that disempower actors from low-income and middle-income countries. Data collection is heavily reliant on the work of local interviewers, gatekeepers, and translators, because of their fluency in the local language and their natural access to and trust within target communities. Despite having such a crucial role in generating the data, local researchers are mostly positioned at the lowest hierarchical level of research teams and systematically excluded from important stages of the scientific process. In addition, these researchers are commonly employed on short-term contracts without adequate health and social insurance.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,0
104,paper abstract,"SDG 8 covers conventional economic policy goals like GDP growth and employment for which governments established agencies compiling the relevant data long ago. Since many years, national and international research institutes engage in forecasting economic activity to provide guidance for economic policy. The goals summarised in SDG 8, however, go also beyond conventional economic indicators, extending them to inclusive and sustainable growth and decent work for all. Indicators reflecting a broader view on the labour market, like the “inactive population due to caring responsibilities” or covering information on “people killed in accidents at work” or the “work at-risk-of-poverty rate” now complement traditional economic variables. Some of these indicators, however, are published with considerable time lag and there is not yet an established regular forecasting process covering them. The lack of timely information became obvious in the light of the COVID-19 pandemic, as the lockdown measures, necessary to confine the spread of the virus, did not only create a steep decline in economic activity but also had consequences on the amount of caring responsibilities within families, when schools switched from class room to digital teaching. In addition to the negative consequences for employment, the sharp economic downturn also weighed on working income due to the reduction in working hours or the partial income loss associated with short-time work schemes. The strong interaction between labour market data and the disposable income of private households creates synergies between the nowcasting of key and multipurpose indicators in SDG 8. Whereas the rapid design and implementation of fiscal policy measures has been supported by nowcast information based on very high-frequency data , up-to-date indicators highlighting beyond GDP goals have only been partially available. Especially ecological indicators are published with a delay, which impedes timely monitoring and quick policy intervention.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
105,paper abstract,"The most recent Global Slavery Index estimates that there are 40.3 million people enslaved globally. The UN’s Agenda 2030 for Sustainable Development Goal number 8, section 8.7 specifically refers to the issue of forced labour: ending modern slavery and human trafficking, including child labour, in all forms by 2025. Although there is a global political commitment to ending slavery, one of the biggest barriers to doing so is having reliable and timely, spatially explicit and scalable data on slavery activity. The lack of these data compromises evidence-based action and policy formulation. Thus, to meet the challenge of ending modern slavery new and innovative approaches, with an emphasis on efficient use of resources and is based on freely available and accessible remotely sensed data. From this estimate we can not only calculate the scale of the slavery problem in the Brick Belt, but also calculate the impact of slavery beyond that of the enslaved people themselves, on, for example, environmental change and impacts on ecosystem services – this links to other Sustainable Development Goals. As the process of achieving key Sustainable Development Goal targets will show, there are global benefits to ending slavery - this will mean a better world for everyone: safer, greener, more prosperous, and more equal. This is termed here a Freedom Dividend.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
106,paper abstract,"In September 2015, the UN Generally Assembly embraced the International Labour Organisations Agenda on decent work for sustainable development. Formally known as the 2030 Agenda for Sustainable Development, the agenda is made up of 17 sustainable goals and targets. SDG8, focuses on promoting inclusive economic growth, full and productive employment and decent work for all. The decent work component of SDG8 is anchored on four pillars namely job creation, rights at work, social protection and social dialogue. Notably, the objectives of the SDGs are interlinked with the objectives of the Southern African Development Community which are to achieve economic development, peace and improve the quality of life for Southern Africans. Decent work and economic growth within the SADC region are critical for the respective governments and for regional integration. The SADC region has aligned the SDGs to its existing policies and to other regional and international normative instruments and policy documents in a bid to improve the life and welfare of citizens in the region. This paper seeks to investigate the challenges and opportunities in achieving decent work within the SADC region, with specific reference to South Africa, Lesotho, and Zimbabwe.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
107,paper abstract,The issue of child labour in the cocoa industries of producer countries like Ghana has come to the forefront of the discourse on trade related problems in international trade and how the World Trade Organisation as substitutes or complements to the WTO rules and state action.,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
108,paper abstract,"As defined by the Asian Development Bank, inclusive business is “the private sector's core business operations that seek to find innovative and systemic solutions for the benefit of poor people and low-income communities”. Inclusive business models operate on the principle of linking development goals with key business operations and pursue the following objectives. At the same time, these models are always based on the principle of commercial expediency, which allows companies to carry out social projects, while increasing their own profits and contributing to the solution of important macroeconomic problems.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
109,paper abstract,"Nationally, lessons from this study may inform how the replication of the YSE model could assist with the implementation of the SDGs’ common set of workforce indicators by nonprofits serving low-income opportunity youth and youth from communities of color. Our model can also further the public implementation of a targeted youth employment strategy. While evidence-based challenges can and did arise during the implementation of the YSE model, common indicators aggregated across nonprofit organizations provide data, which can contribute to public policy. This chapter focuses on the importance of a youth-centered design, recommendations for the implementation of the SDG common indicators, and recommendations for how these indicators can contribute to public policy.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
110,paper abstract,"On the road to the attainment of the Sustainable Development Goals -SDGs- the concern for decent work in nations becomes relevant. This study, based on the DANE’s Large Integrated Household Survey, Fasecolda’s RLDatos of occupational risks, and the Sislab system of the National Union School, estimates for the period 2010-2019 a set of indicators that account for the reality, evolution, and challenges that Colombia has in the achievement of SDG # 8. The results indicate that before the start of the pandemic, Colombia had already been losing part of the ground it had accomplished in terms of quantity and quality of employment and that, in terms of decent work, there were important differences between territories and gender gaps, which added to the negative trend in several indicators, indicate a significant distance from the goals of SDG # 8.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
111,paper abstract,"The Employment, Labour Markets and Youth Branch is engaged in global advocacy and in supporting Member States’ efforts to put the aim of more and better jobs at the centre of economic and social policies and of growth and development strategies. [...] More effective in the case of Portugal appear to have been broader measures to improve the business environment, ensure access to credit, improve the capability of the public administration, fine-tune tax and fiscal incentives, actively and wisely manage the public budget, and the preservation of the level of minimum wages, thus avoiding a sudden drop in domestic demand. [...] The set of shocks that hit the Portuguese economy, combined with the dynamics registered in the international economy, fostered a profound transformation of the productive base and of the specialization of the Portuguese economy. [...] Recent decades, however, have witnessed a transformation in favour of greater openness, with increased weight on the part of the tradable sectors, mainly services, following the trends of tertiarization and deindustrialization typical of many developed economies, but with a significant recomposition of the industrial and agriculture sectors and the decreasing importance of the construction sector. [...] Particular attention is devoted to the evolution of major indicators in the aftermath of the economic and financial crisis and after the adjustment programme implemented in the early years of the past decade, namely addressing the vulnerabilities that still persist and the indicators that have recovered.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
112,paper abstract,"The article is devoted to the study of the role of the regional component in implementation of the Agenda for Sustainable Development until 2030. Achievement of the 17 Goals and 169 targets in the field of sustainable development indicated in it can hardly be conditioned only by the successful and effective policy of each of the UN member states in this direction. This is explained, first of all, by the fact that the implementation of the Agenda envisages both the interaction of countries at a universal level and largely depends on their regional cooperation, including through integration associations. Wherein, the study of the relevant experience of the Eurasian Economic Union as one of the largest regional associations of economic integration is of considerable interest in this matter. The authors consider practical achievement of the mentioned Goals, primarily Goal 8, through the prism of ensuring freedom of movement of labor within the Union and the effective functioning of its common labor market.",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
113,paper abstract,"The 2030 United Nations Agenda has framed Sustainable Development Goal 9 around eight targets outlined in Resolution A/RES/71/313 . The purpose of this chapter is that the lectors, without much previous knowledge on SDG9, understand the fundamental concepts involved in each of the eight targets. Multiple discussion points emerge when reflecting on the nature of these concepts and others emerge when reflecting on them in the industry settings. The first section of this chapter covers issues concerning resilient infrastructure. Resilient infrastructure is related to targets 9.1, 9.4, and 9.a. This concept needs to cope with extreme natural events potentially associated with global warming and climate change. The second section focusses on the importance of technological innovation in the context of targets 9.5 and 9.b. In a business domain, innovation allows to strengthen industrial competitiveness and increases corporate sustainability. The third concept covered in this chapter is the Information and Communication Technology that is a key to understand target 9.c. Last but not the least, two essential ideas are discussed: Inclusive and sustainable industrialisation and financial services, which are fundamental elements in target 9.2 and target 9.3. In a certain way, it is possible to conclude that both concepts integrate all previous conceptions.",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
114,paper abstract,"This chapter explores the role of sukuk in delivering the United Nations Sustainable Development Goal nine on industry, innovation, and infrastructure in sub-Saharan Africa. It is believed that sustainable industrialization, together with innovation and infrastructure, can facilitate a better and more sustainable future for all by 2030. However, public financing of SDG goals has been inadequate and the sheer size of the impending SDG financing necessary to be deployed in sub-Saharan African countries to meet SDG funding needs necessitates exploring alternative sources of financing. The chapter summarizes the extant literature around the potential link between sukuk and SDG-9. It provides insights on how the Islamic bond instrument can facilitate a structural shift toward more innovation and technology-oriented industrial activities and resilient infrastructure by 2030 in sub-Saharan Africa. The study finds that sukuk presents a potent and underutilized option as a way forward for financing SDG-9. We recommend that governments should put forward strong policies and incentives directed both at facilitating the growth of sukuk, and addressing its challenges in their countries.",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
115,paper abstract,"In the present context, all the countries are trying to achieve sustainable Development Goals . India is also trying to do the same with the help of different initiatives. Among these SDGs, one of the vital SDG is SDG9 which is related with industry, innovation and infrastructure. In the recent years Indian government has published SDG scores and innovation index for all the States.Government in general publishes Public Finance reports which consist of different expenditure for the people and states development. Considering this, it has been tries to find out whether or not the related economic contribution of the states and central government can be helpful to realise and estimate the innovation and SDG9 of the states. By using correlation analysis and linier regression model, it has been found that the significant contribution are found with respect to the research expenditure in agriculture and total research expenditure of the states. The results implied that the state governments should take proper initiative regarding the research expenditure in science and technology, that can enhance innovation capability more.",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
116,paper abstract,"Infrastructure development plays a vital role in achieving Sustainable Development Goals and poverty reduction. The government of India has initiated many rural development schemes from time to time to enhance infrastructure, but after seven decades of independence, there is inadequate basic infrastructure in rural India, where 70% of the Indian population live and provide food security. The study is a part of Bihar State in India covering four districts, Bhojpur, Buxar, Bhabhua and Rohtas, which were selected for green revolution. According to the Census of India (Primary census abstract for Uttaranchal, Bihar and Jharkhand.",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
117,paper abstract,"The U.N.’s perseverance in fostering sustainable industrialisation has not rendered the expected results in the long run. Despite that the scope of SDG9 is reasonably well defined and communicated, there is much more to be done to make it a reality. Achievements on SDG9 have not been as positive as they might have. It should be noted that there is no trustworthy source of information that indicates with certainty the progress towards the 2030 agenda. The purpose of this chapter is to examine factors involved in the SDG9 reporting and other critical issues necessary to understand the progress and how we are progressing towards SDG9. From this point on, data for our debate come from several sources. Still, the primary outcomes come from the 2017 High-level Political Forum on Sustainable Development, the Sustainable Development Goals Report 2020, the 2020 Voluntary National Reviews reports as well as scientific literature. Unfortunately, there appears to be a lack of reliable SDG9 information available, and what exists is hard to find. In general, information sources often offer qualitative information, and quantitative data are scarce. This situation is especially the case for the documents presented in the chapter, which provided a few statistics disaggregate data, making it challenging to analyse in-depth. The debate here presented does not seek to be a fully comprehensive assessment of their content. The analysis is not designed to interpret or replace the referenced documents, either. Instead, it is intended to illustrate the difficult task of measuring the progress towards SDG9.",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
118,paper abstract,SDG 9 for diversified manufacturing industries. Such policies should also be aimed at integration of the domestic manufacturing industries with the global value chains.,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
119,paper abstract,"Social inequalities are intensifying globally and widening divisions are linked to civil unrest. Disadvantaged ethnic and religious groups experience poor access to, representation in and outcomes from public services such as healthcare and education. As mechanisms for social participation and citizenship, public services are key to inclusive and sustainable societies. In this paper we present results of a systematic review on strategies for the inclusion of minority ethnic and religious communities, often neglected populations in term of sustainable development activity. We focus on four public service areas: education, health, local government and police services and identify evidence gaps. Our overall aim is to raise awareness and provoke debate, reflection and subsequently action towards the inclusion of disadvantaged ethnic and religious minorities within public services. Public service inclusion strategies were identified through a global evidence review and four country specific reviews conducted by the Socially Inclusive Cities Network - academics, NGOs, policy - makers and practitioners from India, Kenya, Nigeria, Vietnam and the UK. Published evidence was supplemented by country-based and international workshops involving over 230 relevant stakeholders. We specifically explored intersectional experience relating to gender, age and migration status. 56 publications were identified for the global review, mostly in health and education. Macro arena were identified as three distinct but interconnected levels through which exclusion is operationalized. Three overarching frameworks appeared key to successful ethnic and religious inclusion initiatives: accounting for social context; multiple strategies for system reform; and collaboration with disadvantaged communities. Inclusion strategies that address macro, meso and micro level drivers of exclusion are needed to achieve the aspirations of SDG 10. Involving affected communities is key to their success.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,0
120,paper abstract,"A large and diverse country like India, where inequality takes on many forms, faces a bigger challenge in attaining SDG 10. In India, there are income inequalities and inequalities of access to opportunities by gender, religion, caste and region. However, based on availability of data, five indicators under SDG targets 10.1, 10.2 and 10.4 have been identified to evaluate the performance of India towards SDG 10. Based on SDG index score for reduced inequalities among 29 states, 3 states are categorised as achievers; 20 states are identified as front runners and 2 states are defined as aspirants. Though India has shown progress in achieving goal 10, it has a long way to go in order to achieve equality between top 10% and bottom 40% of the households in both urban and rural areas. It still needs to ensure equal access to opportunities for females, minorities and transgender.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,0
121,paper abstract,"Dr. Elisa Aracil is a professor and researcher at the Universidad Pontificia Comillas , in the Institutional Equities division. After that, she completed her PhD on Sustainable Banking at the Rey Juan Carlos University in Madrid. She currently works as a researcher at the Technological Research Institute, where she is responsible for the Smart Management for Sustainability area, and a collaborating professor in the Department of Economics at ICADE. Her research focuses on the financial sector, on the analysis of sustainable business strategies, their instrumental and business value, and their contribution to sustainable development. She frequently participates in international conferences, is a reviewer in indexed academic journals and is part of the faculty of the CETIS doctoral program at Comillas Pontifical University. She has published in highly ranked academic journals such as Finance Research Letters, Technological Forecasting and Social Change, Business Strategy & the Environment, Corporate Social Responsibility and Environmental Management, Business Ethics: A European Review, International Journal of Emerging Markets and Global Policy, among other.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
122,paper abstract,"In response to growing political concerns about the rise in inequality within and between countries, the Sustainable Development Goals include what appears to be a groundbreaking goal to reduce inequality in the form of SDG 10. This study used desk research to explore what led to its inclusion by analyzing the negotiation process on goal, targets, and indicators. The results show that CSOs demanded a global norm on reducing vertical economic inequality as part of a stand-alone goal. On the other hand, the states part of the UN Open Working Group on SDGs framed inequality merely as social inclusion, to be addressed throughout the framework. SDG 10 was included when developing countries, unsatisfied with the lack of between-country inequality targets, joined CSOs. At face value, the goal conveys a transformative global norm, but this is misleading as states refused a target measuring the gap between the top and bottom incomes. In combination with watered down targets and indicators, this led to a misalignment between the title of the goal and its content.This shows that despite the open nature of the OWG, member states remained by far the most influential decision-makers and successfully used an “ignore-and-reframe” strategy to keep politically sensitive proposals out of SDG10. An exciting avenue to explore further would be whether the inclusion of SDG10 makes a global norm on reducing vertical economic inequality in the future more likely, and what would be needed to achieve this.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
123,paper abstract,"Sustainable Development Goal 10, Reduce Inequality In and Among Countries, was among the last of the SDGs to be added. SDG 10 was largely a reaction to the increasing attention being paid to the gross disparities of wealth observed around the world, and the political backlash to those disparities. While it can be understood as a call for some redistribution of wealth globally, it is unlikely that large-scale redistribution through taxation or other means is politically feasible as a solution to inequality any time soon. It is more plausibly interpreted as a call for a reduction of inequities - those factors that prevent people and states from having a fair shot at the achievement of prosperity and development. Within nation states, we can see this as a call for a rights-based approach to development - an approach that seeks to give people the capabilities to succeed while also removing the political and social factors, such as discrimination and repression, that prevent them from achieving their potential. Internationally, it is related to the concept of a right to development, which places obligations of assistance on developed states to aid poorer ones. International institutions such as the World Bank and the United Nations have a mandate to promote such rights, and can act as intervening institutions, lending credibility to this drive for the recognition of development rights. The targets set by SDG 10 are more vague and aspirational than those of most other of the SDGs, but the end of gross inequalities of wealth might be seen as a foundational issue that makes many other SDGs possible. As such, SDG 10 imposes particular duties on those parties who can make it a reality.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
124,paper abstract,"At the macro level, the drivers include ineffective centralized federal State, competition for resources and power among groups, geographic developmental divide and socio-cultural/religious issues. At the meso-level are institutional rules and competition for resources, stereotypes and misconceptions, barriers to access and service provision. At the micro-level are socio-economic status and health-seeking behaviour. The perceived impact of social exclusion included increasing illiteracy, lack of employment, deteriorating health care services, increased social vices, communal clashes and insurgencies and vulnerability to exploitation and humiliation. These drivers must be taken into consideration in the development of interventions for preventing or reducing social exclusion of ethnic and religious minorities from public services.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
125,paper abstract,"It is well-evidenced that women earn less than men; however, the incessant effects of the gender pay disparity egregiously continue into retirement. Women in Australia retire with approximately half the superannuation balance of men; consequently, this chapter is preoccupied with understanding the reasons for the gender disparity in retirement , this chapter critically engages with how superannuation policy can be ameliorated and reformed to facilitate the diverse career trajectories and primary care responsibilities many women face. In line with SDG sub-target 10.2, the empowerment and promotion of economic inclusion, irrespective of age, sex, race etc., this chapter stresses the integral role that financial education and literacy play in enabling women to better understand the vital function of superannuation savings in preparing for a sustainable retirement. Finally, the latter section of this chapter explores how superannuation policy can be structurally amended to consider the oftentimes broken and disparate career trajectories women face.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
126,paper abstract,"The role of the financial sector is central in reducing income inequality – the goal of SDG 10 – by facilitating economic opportunities. However, institutional weaknesses may also undermine this effect. We argue that sustainable banking generates bidirectional trust to overcome institutional weaknesses, particularly the weak rule of law. Empirical evidence from 46 countries aggregating data of 1060 banks over 2010–2017 shows that sustainable banking lessens income inequality in weak rule of law settings. The results are robust after including the effects of bank digitalisation. This study has important implications for sustainable banking expansion into weak institutional environments and demonstrates banks’ efforts in their commitment to reducing inequality.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
127,paper abstract,"This study is an endeavor to examine the causes of rising inequality in India at the sub-national level and thus to arrive at policy implications in order to achieve targets under SDG 10. In a country like India, with striking heterogeneity, examining inequality at the more disaggregated level and understanding its causes is essential for sound policy making. Since the beginning of the economic reform in 1991, there has been a rising income inequality in India has been a cause for concern. Owing to opening up of the economy, the growth rates in states output have increased rapidly especially after 1993. This seems to have widened the income gap. However, thus far only a few studies have attempted to analyze the causes of rising inequalities in Indian states. This study, analyzing data from 18 major Indian states, finds that, in the post reforms period, structural transformation and trade liberalization cause inequality to increase in Indian states. On the other hand, the evidence on infrastructure leading to rise in inequality has to be dealt with caution on account of the presence of outliers. These results are believed to have important policy implications.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
128,paper abstract,"The pandemic has exacerbated existing inequalities in income, health, and security. The World Economic Outlook, as of October 2020, estimated that COVID-19 increased the average Gini index for emerging and developing countries by more than 6%, with key countries seeing large increases in income inequality .",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
129,paper abstract,"Tämän tutkielman tavoitteena on tutkia miten suomalaiset yritykset raportoivat arvon jakamisesta ja eriarvoisuuden vähentämisestä SDG 10:n avulla. Tutkimuksessa keskitytään arvioimaan, minkä kontribuutioiden kautta arvo on jaettu, keille arvo on jaettu, ja mitkä ovat yleisimmät teemat arvon jakamisen raportoinnissa SDG 10:n avulla. Tutkimusaineisto on kerätty erilaisista vastuullisuusraportoinnin kanavista 120 suurimmalta suomalaiselta yritykseltä kesäkuussa 2020 julkaistun TE500-listan mukaisesti. Yritykset, joiden raportoinnissa SDG 10 oli esillä, valittiin tarkempaan analyysiin, joka suoritettiin käyttämällä kriittisen diskurssianalyysin menetelmää. Tämän tutkimuksen löydökset osoittavat, että SDG 10 -raportoinnissa suomalaiset yritykset keskittyvät levittämään työntekijöiden tasa-arvoista kohtelua ja varmistamaan yhtäläiset työmahdollisuudet. Arvon jakaminen painottuu työntekijöille erilaisten työllisyyteen, palkkaukseen ja institutionaalisiin työhön liittyvien käytänteiden kautta. Tutkimus esittelee myös uuden arvon jakamisen kanavan, palvelumuotoilun, mitä oli käytetty eriarvoisuuden vähentämisen raportoinnissa. Yleisimpiä teemoja SDG 10:n raportoinnissa olivat yleisesti tasa-arvo ja monimuotoisuus, sekä erityisesti sukupuolten välinen tasa-arvo.",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,1.0,1.0,1.0,1.0,1
